client_id,account_number,num_trades,total_volume,partner_id,bank_id,bank_name,entity_name,is_in_fraud_ring
C_000824,8058FE420,1,10122.46,P_0185,13659,India Bank #44,Partnership #33781,True
C_000825,80593EE80,1,14246.44,P_0063,12979,Savings Bank of Albany,Partnership #50881,True
C_000826,805990DF0,1,753826.48,P_0135,3,China Bank #14,Partnership #39325,True
C_000827,8059A0B60,1,302.57,P_0155,33639,Bank of Chicago,Corporation #3870,False
C_000828,805A13780,1,9759.4,P_0072,21749,Spain Bank #9,Corporation #22754,True
C_000829,805A16080,1,6370.0,P_0009,17327,First Bank of Danbury,Sole Proprietorship #19344,True
C_000830,805A293A0,1,48040.45,P_0051,28827,First Bank of Tuscon,Corporation #55310,False
C_000831,805A29830,1,1402.23,P_0051,1244,Bank of Arkadelphia,Sole Proprietorship #9665,False
C_000832,805A2C0F0,1,13179.79,P_0051,1241,Flagstone Bancorp,Corporation #46698,False
C_000833,805A4E490,1,7845.28,P_0051,5836,Savings Bank of New York,Corporation #38013,False
C_000834,805A58280,1,9183.21,P_0057,17732,First Bank of Albany,Partnership #43973,True
C_000835,805A69D20,1,14334.68,P_0160,908,Plandor Savings Bank,Partnership #5335,True
C_000836,805A92AA0,1,51010007.54,P_0051,13432,Hearthstone Savings Bank,Partnership #10211,False
C_000837,805ABBEE0,1,16607.84,P_0114,6075,Savings Bank of Billings,Corporation #4056,True
C_000838,805AF1010,1,1323.3,P_0148,14663,Germany Bank #234,Sole Proprietorship #24647,True
C_000839,805B266D0,1,4.98,P_0051,4523,Savings Bank of Detroit,Partnership #8349,False
C_000840,805B2B9E0,1,39594.55,P_0051,11642,First Bank of New Orleans,Sole Proprietorship #12040,False
C_000841,805B30080,1,10928.61,P_0051,24515,Savings Bank of Fairfield,Partnership #3354,False
C_000842,805B300D0,1,11831.71,P_0051,11107,Savings Bank of New Orleans,Sole Proprietorship #9647,False
C_000843,805BDB340,1,225.7,P_0155,314708,National Bank of Madison,Partnership #10169,False
C_000844,805BE3B00,1,23037.86,P_0051,11813,Savings Bank of Fairfield,Partnership #10192,False
C_000845,805BFD440,2,49217.54,P_0165,313132,India Bank #215,Partnership #39325,False
C_000846,805C26F90,1,21254.73,P_0161,13184,India Bank #17,Corporation #31213,True
C_000847,805C32550,1,6761.54,P_0165,313283,India Bank #243,Partnership #32618,False
C_000848,805C69E20,1,958.79,P_0104,14381,India Bank #49,Sole Proprietorship #32880,True
C_000849,805CA5A30,1,4513.56,P_0173,13157,India Bank #40,Partnership #33568,True
C_000850,805CBDE40,1,2084.03,P_0025,8805,National Bank of Denver,Sole Proprietorship #9720,False
C_000851,805CBED30,1,3434.84,P_0030,2385,Hearthstone Savings Bank,Partnership #39579,False
C_000852,805CBEFB0,1,2731.86,P_0030,3149,Acme Federal Bank,Corporation #6153,False
C_000853,805CC3EA0,1,3303.85,P_0030,18015,First Bank of Tampa,Partnership #11705,False
C_000854,805CC3F40,1,1803.36,P_0025,111433,National Bank of Danbury,Sole Proprietorship #9729,False
C_000855,805CC42B0,1,3521.73,P_0025,24132,Savings Bank of Indianapolis,Sole Proprietorship #9650,False
C_000856,805CC4FA0,1,3456.72,P_0025,210404,Plandor Trust Bank,Partnership #16322,False
C_000857,805CC4FF0,1,80.66,P_0030,215687,National Bank of Boston,Partnership #10242,False
C_000858,805CC81A0,1,2480.2,P_0030,11296,Savings Bank of Milford,Partnership #6267,False
C_000859,805CCC6B0,1,3954.36,P_0030,22345,Savings Bank of Harrisburg,Corporation #17758,False
C_000860,805CDA310,1,2276.86,P_0025,29279,National Bank of Tuscon,Partnership #4161,False
C_000861,805CDC490,1,3268.07,P_0030,795,First Bank of Montpelier,Corporation #2935,False
C_000862,805CDE270,1,3884.85,P_0030,10614,National Bank of Arkadelphia,Partnership #5707,False
C_000863,805CDE310,1,2954.24,P_0025,210404,Plandor Trust Bank,Partnership #12315,False
C_000864,805CDF9C0,1,2730.99,P_0025,12979,Savings Bank of Albany,Partnership #10249,False
C_000865,805CE0490,1,594.49,P_0030,6179,Acme Trust Bank,Partnership #2186,False
C_000866,805DAB3C0,1,16820.79,P_0007,13154,India Bank #38,Sole Proprietorship #32720,True
C_000867,805E56740,1,10457.51,P_0039,214050,India Bank #76,Partnership #32636,True
C_000868,805E65780,1,18045.0,P_0160,115642,India Bank #606,Corporation #47614,True
C_000869,805EBB270,1,696.14,P_0036,20,China Bank #6,Sole Proprietorship #27225,True
C_000870,805EC2490,1,18395.29,P_0015,13265,Germany Bank #137,Sole Proprietorship #23257,True
C_000871,805ECF5B0,1,56.45,P_0155,316295,Savings Bank of Billings,Partnership #1936,False
C_000872,805F23670,1,1689246.28,P_0135,113304,India Bank #16,Partnership #33499,True
C_000873,805F3A3C0,1,19527.89,P_0165,313200,India Bank #290,Partnership #49305,False
C_000874,805F3EB50,5,677.03,P_0164,9371,Future Bank,Corporation #40116,False
C_000875,805F44750,1,55468.66,P_0165,312886,India Bank #167,Partnership #52143,False
C_000876,805FB4850,1,313.54,P_0056,3940,France Bank #3944,Sole Proprietorship #22644,False
C_000877,805FF2990,1,1928.45,P_0186,25075,National Bank of Harrisburg,Corporation #14398,False
C_000878,805FFCD70,1,334.2,P_0155,31903,Brownstone Savings Bank,Partnership #17479,False
C_000879,806052200,1,1082.4,P_0155,316554,First Bank of Fairfield,Corporation #9443,False
C_000880,80605A3E0,1,124323.63,P_0029,16136,Heath Savings Bank,Partnership #867,True
C_000881,806069F30,1,11069.23,P_0015,27241,Germany Bank #48,Sole Proprietorship #39027,True
C_000882,80606A5D0,1,23356.84,P_0199,111433,National Bank of Danbury,Sole Proprietorship #52443,True
C_000883,8060AF260,2,53377.02,P_0046,10,National Bank of Laramie,Sole Proprietorship #32961,False
C_000884,8060E9190,1,3135.27,P_0114,116425,Russia Bank #15,Partnership #33909,True
C_000885,80612AC70,1,575604.3,P_0046,10,National Bank of Laramie,Corporation #38735,False
C_000886,80613F530,1,2304.83,P_0106,16787,Russia Bank #18,Partnership #33830,True
C_000887,806169AC0,1,7231.3,P_0148,10,National Bank of Laramie,Sole Proprietorship #32947,True
C_000888,8061AD3B0,1,290938.96,P_0135,9,Russia Bank #16,Partnership #33830,True
C_000889,8061C7360,1,16639.48,P_0062,7,India Bank #25,Partnership #33830,True
C_000890,8061CCEA0,1,13104.96,P_0062,28,Australia Bank #0,Sole Proprietorship #32941,True
C_000891,80629F9A0,1,7861.98,P_0077,28,Australia Bank #0,Corporation #50824,True
C_000892,8062E7A30,1,1641584.88,P_0135,213137,Belgium Bank #1228,Sole Proprietorship #27047,True
C_000893,80636A7A0,1,1336799.04,P_0029,217125,Russia Bank #38,Corporation #31492,True
C_000894,806387910,1,10221.68,P_0088,16787,Russia Bank #18,Partnership #11730,True
C_000895,8063CFDF0,1,1665.29,P_0076,11813,Savings Bank of Fairfield,Corporation #49997,False
C_000896,8063D0860,1,4324.46,P_0076,10614,National Bank of Arkadelphia,Partnership #17820,False
C_000897,8063DDCC0,1,3642.82,P_0076,29089,Acme Thrift,Sole Proprietorship #3715,False
C_000898,8063F1030,1,18688.51,P_0129,16388,Germany Bank #19,Partnership #23897,True
C_000899,80640A6D0,1,443.06,P_0076,215687,National Bank of Boston,Sole Proprietorship #13801,False
C_000900,80640C840,1,4619.86,P_0076,28694,Desert Bancorp,Sole Proprietorship #11654,False
C_000901,806417960,1,3948.7,P_0076,115915,Flagstone Community Bank,Corporation #8531,False
C_000902,806418CC0,1,4685.41,P_0076,7042,Sappo Federal Bank,Partnership #10705,False
C_000903,806478850,1,13159.22,P_0120,116425,Russia Bank #15,Sole Proprietorship #32941,True
C_000904,806482430,1,1378847.99,P_0029,287,Russia Bank #63,Partnership #33830,True
C_000905,8064AAA20,1,6281.83,P_0120,117143,Russia Bank #36,Partnership #33830,True
C_000906,8065029E0,2,2187.16,P_0155,35772,Spruce Savings Bank,Sole Proprietorship #10953,False
C_000907,80652E8F0,1,4035.86,P_0010,16792,Russia Bank #25,Sole Proprietorship #33245,True
C_000908,806578D30,1,11316.17,P_0043,12446,Bank of Boston,Sole Proprietorship #38611,True
C_000909,80657C030,1,715.72,P_0062,1244,Bank of Arkadelphia,Sole Proprietorship #46354,True
C_000910,80662DE10,1,9015.42,P_0011,15730,Regents Trust Bank,Corporation #5866,True
C_000911,8066807B0,1,4353.83,P_0138,17246,Savings Bank of Newport,Partnership #39761,True
C_000912,806689160,1,13631.38,P_0039,8805,National Bank of Denver,Corporation #8677,True
C_000913,806694250,1,6932.43,P_0092,9482,Future Bancorp,Sole Proprietorship #49495,True
C_000914,8066C7E10,1,16614.28,P_0110,29279,National Bank of Tuscon,Sole Proprietorship #45061,True
C_000915,8066D7B00,1,5928.97,P_0039,22164,Spruce Cooperative Bank,Partnership #22550,True
C_000916,80678A430,2,88735.79000000001,P_0164,110603,Bank of Providence,Partnership #11023,False
C_000917,8067AD800,1,92273.84,P_0044,4503,Golden Thrift,Corporation #7766,True
C_000918,8067D6C60,1,283.05,P_0077,23344,Germany Bank #99,Partnership #26150,True
C_000919,8067EE4E0,1,5768.58,P_0120,14277,Belgium Bank #677,Sole Proprietorship #40183,True
C_000920,80681F820,1,7268.34,P_0010,26580,Lithuania Bank #122,Corporation #20520,True
C_000921,806861BF0,1,5990.44,P_0129,10344,First Bank of Tampa,Sole Proprietorship #10523,True
C_000922,806937D60,2,862.98,P_0056,33913,France Bank #4940,Partnership #28210,False
C_000923,80693DD00,1,7061.87,P_0154,7195,Spain Bank #68,Partnership #27496,True
C_000924,806967B30,1,12530.33,P_0138,14011,Germany Bank #105,Partnership #22388,True
C_000925,806968EF0,1,285.84,P_0056,310351,France Bank #5088,Sole Proprietorship #27055,False
C_000926,806995D20,1,2458.19,P_0023,21387,Greece Bank #77,Corporation #22243,False
C_000927,80699A280,1,2473.91,P_0023,213137,Belgium Bank #1228,Partnership #28162,False
C_000928,80699A5E0,1,2891.51,P_0023,11,Finland Bank #0,Partnership #26987,False
C_000929,8069A6400,1,2325.6,P_0023,214100,France Bank #984,Partnership #22388,False
C_000930,8069B5FE0,1,1384.29,P_0023,14650,Greece Bank #44,Partnership #42815,False
C_000931,8069B65B0,1,3140.09,P_0023,26818,Germany Bank #261,Sole Proprietorship #22852,False
C_000932,8069B6B00,1,134.11,P_0023,13265,Germany Bank #137,Partnership #3174,False
C_000933,8069E9C80,1,54284.79,P_0029,117999,Italy Bank #14,Sole Proprietorship #3072,True
C_000934,806A3D750,1,2024.65,P_0173,3051,Acme Community Bank,Partnership #11451,True
C_000935,806A78CA0,1,3702595.58,P_0123,17491,Russia Bank #180,Corporation #47332,False
C_000936,806A78D40,1,3224665.61,P_0123,217641,Russia Bank #33,Corporation #50824,False
C_000937,806A7FF70,1,3658436.27,P_0123,116781,Russia Bank #12,Partnership #33830,False
C_000938,806AA7880,1,15429.07,P_0159,16649,Russia Bank #13,Partnership #44517,True
C_000939,806AA7FA0,1,889073.89,P_0123,217096,Russia Bank #19,Corporation #31491,False
C_000940,806AA96A0,1,1141619.76,P_0123,217496,Russia Bank #52,Partnership #33830,False
C_000941,806AB8DB0,1,2229010.57,P_0123,9,Russia Bank #16,Partnership #34225,False
C_000942,806AB91C0,1,139663.74,P_0123,17554,Russia Bank #53,Partnership #33830,False
C_000943,806B16210,1,22780.84,P_0086,17554,Russia Bank #53,Corporation #50824,True
C_000944,806B5E250,1,9302.25,P_0066,16927,Russia Bank #21,Partnership #39337,True
C_000945,806B971B0,1,16408.23,P_0074,117143,Russia Bank #36,Corporation #10801,True
C_000946,806C0EC80,1,3727.19,P_0049,25768,France Bank #46,Corporation #22754,False
C_000947,806C0ED20,1,626.85,P_0049,3881,France Bank #33,Sole Proprietorship #22572,False
C_000948,806C35360,1,1619.65,P_0049,28183,Slovakia Bank #547,Sole Proprietorship #28023,False
C_000949,806C3BA70,1,5851676.78,P_0049,1502,Portugal Bank #43,Corporation #20084,False
C_000950,806C3C490,1,138.17,P_0049,27217,Germany Bank #543,Sole Proprietorship #39389,False
C_000951,806C3EBF0,1,4084.34,P_0049,1501,Germany Bank #239,Corporation #22027,False
C_000952,806C42760,1,4086.58,P_0049,29794,Italy Bank #392,Corporation #23380,False
C_000953,806C45860,1,5.79,P_0049,112354,Netherlands Bank #971,Corporation #22676,False
C_000954,806C45FE0,1,3043.4,P_0049,18049,Spain Bank #1392,Partnership #24643,False
C_000955,806C84040,1,7070.71,P_0159,16787,Russia Bank #18,Sole Proprietorship #32941,True
C_000956,806C896A0,1,15927.16,P_0064,16787,Russia Bank #18,Corporation #32094,True
C_000957,806CAE6D0,1,9893.43,P_0177,1292,Savings Bank of Seattle,Sole Proprietorship #10858,True
C_000958,806CF1310,1,9786.57,P_0110,2991,Savings Bank of Sacramento,Corporation #423,True
C_000959,806D47B10,1,10104.07,P_0092,213952,Savings Bank of Houston,Partnership #11432,True
C_000960,806DA0590,1,9031.93,P_0092,18405,Russia Bank #40,Sole Proprietorship #32941,True
C_000961,806DADD80,1,3104.83,P_0199,117304,Russia Bank #31,Sole Proprietorship #32941,True
C_000962,806DEA990,1,14141.57,P_0149,28827,First Bank of Tuscon,Corporation #39967,True
C_000963,806E1B6F0,1,1456.96,P_0019,116843,Russia Bank #28,Sole Proprietorship #32941,True
C_000964,806E5B990,1,1845.05,P_0009,16678,Russia Bank #23,Partnership #34664,True
C_000965,806E72870,1,19609.12,P_0077,110603,Bank of Providence,Sole Proprietorship #48691,True
C_000966,806E95350,1,20976.12,P_0159,9129,National Bank of Danbury,Sole Proprietorship #10912,True
C_000967,806EA2E90,1,46674.97,P_0175,18405,Russia Bank #40,Corporation #8800,False
C_000968,806EACEB0,1,8564.32,P_0175,316917,Russia Bank #210,Sole Proprietorship #32941,False
C_000969,806EAEFE0,1,660558330.74,P_0175,10,National Bank of Laramie,Corporation #31491,False
C_000970,806EB0E70,1,259771.04,P_0175,218502,Russia Bank #106,Sole Proprietorship #32941,False
C_000971,806EB4D20,1,92769.68,P_0175,117435,Russia Bank #14,Partnership #33830,False
C_000972,806EB5DC0,1,76521.21,P_0175,117070,Russia Bank #32,Partnership #33830,False
C_000973,806EC8850,1,218663.09,P_0175,219157,Russia Bank #37,Corporation #50824,False
C_000974,806ED11A0,1,15823.38,P_0149,18405,Russia Bank #40,Partnership #6564,True
C_000975,806F1BF70,1,307220.99,P_0175,219157,Russia Bank #37,Individual #78,False
C_000976,806F1C3D0,1,70164.74,P_0175,118202,Russia Bank #22,Sole Proprietorship #32941,False
C_000977,806F1FCF0,1,50.14,P_0155,310195,Bank of Augusta,Sole Proprietorship #8261,False
C_000978,806F2B220,1,11099.88,P_0066,219205,Russia Bank #45,Partnership #33830,True
C_000979,806F3C5B0,1,371570.94,P_0170,116781,Russia Bank #12,Partnership #4223,True
C_000980,806F416F0,1,306034.83,P_0029,116843,Russia Bank #28,Partnership #50101,True
C_000981,806FA9C10,1,7645.05,P_0039,9,Russia Bank #16,Sole Proprietorship #32941,True
C_000982,806FF2390,1,171.45,P_0155,31083,Savings Bank of Providence,Partnership #45932,False
C_000983,807195E30,1,15007.57,P_0057,22205,Bank of the West,Partnership #47627,True
C_000984,807319780,1,431.11,P_0056,31657,Germany Bank #3772,Sole Proprietorship #23229,False
C_000985,807339DC0,1,176.73,P_0155,39483,Spruce Community Bank,Partnership #6686,False
C_000986,8073E7BB0,1,5105.07,P_0104,18617,First Bank of Detroit,Corporation #9525,True
C_000987,8073E9CC0,1,12703.08,P_0057,111425,National Bank of Tampa,Partnership #11873,True
C_000988,807414E80,1,21874.61,P_0046,119742,Russia Bank #55,Corporation #31479,False
C_000989,807423320,1,13156.28,P_0046,119742,Russia Bank #55,Sole Proprietorship #32938,False
C_000990,807436EE0,1,3699.42,P_0046,116781,Russia Bank #12,Partnership #33820,False
C_000991,80750D550,1,17439.39,P_0117,19477,China Bank #41,Corporation #28222,True
C_000992,80750E180,1,3421.22,P_0072,12278,China Bank #62,Partnership #30400,True
C_000993,807531CC0,1,14308.72,P_0046,119784,Russia Bank #60,Corporation #31481,False
C_000994,807558C10,1,3250.62,P_0050,29089,Acme Thrift,Sole Proprietorship #45616,False
C_000995,807559CB0,1,2960.81,P_0050,23885,Brownstone Bancorp,Corporation #14493,False
C_000996,80755AE70,1,1870.8,P_0050,218472,First Bank of Houston,Sole Proprietorship #9389,False
C_000997,80755ED60,1,3764.36,P_0050,13145,First Bank of Dallas,Sole Proprietorship #11326,False
C_000998,807560E00,1,825.02,P_0050,16586,Savings Bank of Danbury,Partnership #11941,False
C_000999,8075642E0,1,4527.42,P_0050,1292,Savings Bank of Seattle,Sole Proprietorship #1456,False
C_001000,8075664C0,1,2422.69,P_0050,15695,National Bank of Harrisburg,Partnership #10004,False
C_001001,8075AC7C0,1,14039.27,P_0129,214615,Savings Bank of Bridgeport,Partnership #11986,True
C_001002,80762FE70,1,2860.78,P_0149,16643,Italy Bank #6,Sole Proprietorship #24711,True
C_001003,80763C2E0,1,16799.65,P_0114,28711,Germany Bank #360,Sole Proprietorship #25469,True
C_001004,807654F20,1,507.62,P_0046,16792,Russia Bank #25,Corporation #31485,False
C_001005,80777E5C0,1,4264.34,P_0182,8623,Savings Bank of Fairfield,Sole Proprietorship #11477,True
C_001006,807784A60,2,2714.04,P_0154,1665,Savings Bank of Los Angeles,Sole Proprietorship #45782,False
C_001007,80779F730,1,20182.57,P_0009,1490,Italy Bank #95,Sole Proprietorship #25501,True
C_001008,8077B2BF0,1,269.84,P_0056,315105,Germany Bank #4583,Corporation #22823,False
C_001009,8077CEBE0,1,589.68,P_0129,21918,Belgium Bank #87,Partnership #26440,True
C_001010,807809890,1,4028.18,P_0161,6129,National Bank of Boston,Corporation #9787,True
C_001011,80780EAF0,1,170485.49,P_0135,15040,First Bank of Harrisburg,Sole Proprietorship #1440,True
C_001012,807824060,1,2558.37,P_0199,214100,France Bank #984,Sole Proprietorship #22772,True
C_001013,807825A80,1,585.35,P_0068,16011,Austria Bank #107,Partnership #41165,False
C_001014,80782B2E0,1,1847.83,P_0068,5425,Germany Bank #536,Sole Proprietorship #24892,False
C_001015,80782C0B0,1,4111.38,P_0068,27288,Belgium Bank #226,Partnership #25218,False
C_001016,807830890,1,2427.39,P_0068,17610,Italy Bank #201,Corporation #20628,False
C_001017,807832770,1,589.63,P_0068,24482,France Bank #103,Partnership #27372,False
C_001018,807833AE0,1,450.64,P_0068,12513,Germany Bank #74,Corporation #23255,False
C_001019,8078463C0,1,295.84,P_0068,410,Germany Bank #126,Sole Proprietorship #26680,False
C_001020,80784CCE0,1,10238.04,P_0183,14277,Belgium Bank #677,Sole Proprietorship #42923,True
C_001021,8078B38C0,1,5793.51,P_0148,14657,Germany Bank #80,Partnership #46781,True
C_001022,8078D10C0,1,14586.55,P_0145,24132,Savings Bank of Indianapolis,Partnership #46548,True
C_001023,807949BB0,1,32.9,P_0120,3335,Spain Bank #450,Partnership #23242,False
C_001024,80794B6F0,3,25803.77,P_0114,213952,Savings Bank of Houston,Sole Proprietorship #11549,True
C_001025,807982140,1,4799.4,P_0015,20,China Bank #6,Corporation #23891,True
C_001026,807A249F0,1,568656.3,P_0149,19329,First Bank of Chicago,Partnership #19219,True
C_001027,807A2C280,1,229748.07,P_0148,1588,National Bank of Boston,Sole Proprietorship #4767,True
C_001028,807ABA360,1,8884.75,P_0010,29251,Bank of Detroit,Corporation #9926,True
C_001029,807ACCF80,1,12497.72,P_0154,23691,Spain Bank #81,Partnership #25208,True
C_001030,807B705E0,1,5157.64,P_0064,219805,Austria Bank #94,Corporation #22187,True
C_001031,807BC7660,1,25608.58,P_0109,28627,Portugal Bank #5,Sole Proprietorship #22248,False
C_001032,807BCA4C0,1,5179.57,P_0109,213137,Belgium Bank #1228,Partnership #41018,False
C_001033,807BD8540,1,1661.58,P_0109,7195,Spain Bank #68,Corporation #27600,False
C_001034,807BDABA0,1,15800.75,P_0109,8888,Belgium Bank #417,Partnership #23358,False
C_001035,807BDBAC0,1,14339.04,P_0109,1665,Savings Bank of Los Angeles,Sole Proprietorship #26149,False
C_001036,807BDD3C0,1,34486.0,P_0109,16254,Belgium Bank #152,Sole Proprietorship #26516,False
C_001037,807BDE920,1,13376.54,P_0109,120691,France Bank #477,Corporation #22940,False
C_001038,807BE0190,1,31030.21,P_0109,5328,Germany Bank #553,Sole Proprietorship #54014,False
C_001039,807C59180,1,6890.55,P_0183,211,UK Bank #29,Partnership #34805,True
