account_id,role,account_number,bank_name,entity_name,is_fraudulent
C_001618,CLIENT,80DA97F10,France Bank #373,Partnership #51007,False
C_001619,CLIENT,80DA98640,France Bank #424,Corporation #24966,True
C_001620,CLIENT,80DA987D0,Austria Bank #298,Corporation #24238,False
C_001621,CLIENT,80DAC29B0,Bank of Portland,Sole Proprietorship #4350,False
C_001622,CLIENT,80DAC7D50,Savings Bank of Topeka,Corporation #17122,False
C_001623,CLIENT,80DAC93D0,First Bank of Houston,Sole Proprietorship #12450,False
C_001624,CLIENT,80DACCDE0,Arbor Thrift,Partnership #5642,False
C_001625,CLIENT,80DACD490,National Bank of Detroit,Sole Proprietorship #12713,False
C_001626,CLIENT,80DACE200,National Bank of the South,Partnership #891,False
C_001627,CLIENT,80DACEC30,Bank of Augusta,Partnership #9112,False
C_001628,CLIENT,80DACFD40,Bank of Providence,Partnership #9304,False
C_001629,CLIENT,80DBADA80,Bank of Danbury,Partnership #12380,False
C_001630,CLIENT,80DCC9680,Greece Bank #3228,Partnership #26055,False
C_001631,CLIENT,80DD85450,Switzerland Bank #10,Partnership #5697,False
C_001632,CLIENT,80DDCA6A0,Heath Thrift,Corporation #15287,True
C_001633,CLIENT,80DE18E90,Netherlands Bank #27,Corporation #20537,True
C_001634,CLIENT,80DF06680,Savings Bank of the South,Corporation #17076,False
C_001635,CLIENT,80DF21F10,National Bank of Indianapolis,Sole Proprietorship #21803,True
C_001636,CLIENT,80DF451B0,First Bank of Phoenix,Partnership #9201,False
C_001637,CLIENT,80DF654B0,Spruce Federal Bank,Corporation #46709,True
C_001638,CLIENT,80DF83250,First Bank of Springfield,Partnership #18441,True
C_001639,CLIENT,80DFDA990,National Bank of Harrisburg,Partnership #39713,True
C_001640,CLIENT,80DFF8490,Slovakia Bank #442,Partnership #24209,True
C_001641,CLIENT,80E012220,First Bank of Indianapolis,Sole Proprietorship #17514,True
C_001642,CLIENT,80E107100,Desert Bank,Partnership #15537,False
C_001643,CLIENT,80E16D0B0,Bank of Laramie,Sole Proprietorship #4989,True
C_001644,CLIENT,80E2C5A90,Bank of Detroit,Corporation #51854,False
C_001645,CLIENT,80E35A3D0,Bank of Los Angeles,Partnership #18828,True
C_001646,CLIENT,80E35D820,Hearthstone Credit Union,Sole Proprietorship #48153,True
C_001647,CLIENT,80E40C5F0,Austria Bank #2,Corporation #54042,True
C_001648,CLIENT,80E41BB70,Italy Bank #262,Partnership #28502,True
C_001649,CLIENT,80E446440,Switzerland Bank #9,Sole Proprietorship #36680,True
C_001650,CLIENT,80E45CEA0,China Bank #4,Sole Proprietorship #1261,True
C_001651,CLIENT,80E46D0B0,Switzerland Bank #987,Partnership #40429,False
C_001652,CLIENT,80E50A610,Switzerland Bank #10,Corporation #34854,True
C_001653,CLIENT,80E5631C0,Japan Bank #154,Corporation #37634,False
C_001654,CLIENT,80E58F320,First Bank of New Orleans,Corporation #15879,True
C_001655,CLIENT,80E5ABE40,Switzerland Bank #954,Corporation #34854,False
C_001656,CLIENT,80E5C5420,Switzerland Bank #5,Sole Proprietorship #17115,True
C_001657,CLIENT,80E5DB120,Switzerland Bank #8,Sole Proprietorship #36725,True
C_001658,CLIENT,80E5DBE80,Switzerland Bank #0,Corporation #34980,True
C_001659,CLIENT,80E62A630,Switzerland Bank #16,Partnership #48927,True
C_001660,CLIENT,80E6A81F0,National Bank of Helena,Partnership #52595,True
C_001661,CLIENT,80E6B1A90,Germany Bank #160,Corporation #51554,True
C_001662,CLIENT,80E6BBF00,Bank of Cleveland,Partnership #19011,True
C_001663,CLIENT,80E6CA8D0,China Bank #303,Partnership #30446,True
C_001664,CLIENT,80E6D9750,China Bank #64,Corporation #28874,False
C_001665,CLIENT,80E6DAC40,China Bank #76,Partnership #31283,False
C_001666,CLIENT,80E6DCAB0,China Bank #1030,Corporation #46468,False
C_001667,CLIENT,80E6E9840,First Bank of Columbus,Corporation #5901,True
C_001668,CLIENT,80E715C90,China Bank #41,Partnership #30401,False
C_001669,CLIENT,80E716180,China Bank #310,Partnership #42127,False
C_001670,CLIENT,80E718000,China Bank #16,Corporation #28812,False
C_001671,CLIENT,80E7180F0,China Bank #39,Corporation #28765,False
C_001672,CLIENT,80E719790,China Bank #58,Corporation #28927,False
C_001673,CLIENT,80E719F00,Savings Bank of Denver,Partnership #39221,False
C_001674,CLIENT,80E72DC60,China Bank #65,Corporation #39613,True
C_001675,CLIENT,80E75B310,Desert Bank,Partnership #7337,False
C_001676,CLIENT,80E7D5AB0,Switzerland Bank #31,Partnership #43101,True
C_001677,CLIENT,80E87FCD0,Switzerland Bank #924,Partnership #36960,False
C_001678,CLIENT,80E94FA80,Switzerland Bank #11,Partnership #36960,False
C_001679,CLIENT,80E97FA80,Switzerland Bank #9,Partnership #46435,True
C_001680,CLIENT,80EACBC50,Switzerland Bank #1003,Partnership #37692,False
C_001681,CLIENT,80EADC270,Switzerland Bank #1096,Partnership #36960,False
C_001682,CLIENT,80EB17430,Greece Bank #4060,Sole Proprietorship #27995,False
C_001683,CLIENT,80EB1E930,Switzerland Bank #51,Corporation #2477,True
C_001684,CLIENT,80EB726B0,Switzerland Bank #9,Corporation #34856,True
C_001685,CLIENT,80EBD2960,Germany Bank #5911,Corporation #20535,False
C_001686,CLIENT,80EBE2F00,Germany Bank #133,Corporation #25030,True
C_001687,CLIENT,80EBF1580,Netherlands Bank #29,Corporation #22516,True
C_001688,CLIENT,80EC7E760,First Bank of Pittsburgh,Corporation #1110,True
C_001689,CLIENT,80EC9C290,Switzerland Bank #1262,Partnership #37692,False
C_001690,CLIENT,80ECEABA0,National Bank of Milford,Corporation #14533,True
C_001691,CLIENT,80ECF4060,Spain Bank #450,Corporation #26222,True
C_001692,CLIENT,80ED72BA0,Spain Bank #208,Corporation #20910,True
C_001693,CLIENT,80ED75AC0,Germany Bank #286,Partnership #28196,True
C_001694,CLIENT,80EDAE1B0,Switzerland Bank #248,Sole Proprietorship #44844,False
C_001695,CLIENT,80EE582B0,Bank of Providence,Corporation #5693,True
C_001696,CLIENT,80EEF58C0,Switzerland Bank #35,Sole Proprietorship #36635,False
C_001697,CLIENT,80EEF5A50,Switzerland Bank #35,Sole Proprietorship #36904,False
C_001698,CLIENT,80EEFF9E0,Switzerland Bank #216,Corporation #35749,False
C_001699,CLIENT,80EF023F0,Switzerland Bank #32,Corporation #34854,False
C_001700,CLIENT,80EF02E40,Switzerland Bank #36,Partnership #37692,False
C_001701,CLIENT,80EF02F30,Switzerland Bank #216,Sole Proprietorship #36724,False
C_001702,CLIENT,80EF04940,Switzerland Bank #9,Partnership #36960,False
C_001703,CLIENT,80EF052A0,Switzerland Bank #35,Partnership #36960,False
C_001704,CLIENT,80EF49640,China Bank #303,Corporation #54284,True
C_001705,CLIENT,80EF6EAA0,China Bank #33,Partnership #9456,True
C_001706,CLIENT,80EF96640,China Bank #8,Sole Proprietorship #29352,True
C_001707,CLIENT,80EFACF30,China Bank #59,Sole Proprietorship #30258,True
C_001708,CLIENT,80EFDDBB0,China Bank #358,Sole Proprietorship #30176,True
C_001709,CLIENT,80F01B390,Switzerland Bank #53,Partnership #37280,True
C_001710,CLIENT,80F063680,Switzerland Bank #16,Sole Proprietorship #52902,True
C_001711,CLIENT,80F10D150,Switzerland Bank #3,Corporation #35319,False
C_001712,CLIENT,80F10F3B0,Switzerland Bank #170,Partnership #36960,False
C_001713,CLIENT,80F1164A0,Switzerland Bank #170,Corporation #34854,False
C_001714,CLIENT,80F118FD0,Switzerland Bank #46,Corporation #34854,False
C_001715,CLIENT,80F11B580,Switzerland Bank #5,Corporation #35001,False
C_001716,CLIENT,80F11E7B0,Switzerland Bank #284,Partnership #36960,False
C_001717,CLIENT,80F137800,Switzerland Bank #1249,Corporation #34854,False
C_001718,CLIENT,80F13D910,Plateau Community Bank,Corporation #2689,True
C_001719,CLIENT,80F14B070,Switzerland Bank #21,Corporation #34854,False
C_001720,CLIENT,80F154640,Switzerland Bank #5,Corporation #34854,False
C_001721,CLIENT,80F181A50,Switzerland Bank #31,Partnership #37338,True
C_001722,CLIENT,80F18F9D0,Switzerland Bank #39,Corporation #35060,True
C_001723,CLIENT,80F1B4940,UK Bank #7,Partnership #21667,True
C_001724,CLIENT,80F1E0120,National Bank of Harrisburg,Partnership #17361,True
C_001725,CLIENT,80F1F4BD0,Switzerland Bank #36,Corporation #34854,True
C_001726,CLIENT,80F21C090,Switzerland Bank #1221,Partnership #37692,False
C_001727,CLIENT,80F224D00,Switzerland Bank #32,Partnership #16112,True
C_001728,CLIENT,80F363750,Germany Bank #1088,Corporation #20257,True
C_001729,CLIENT,80F441010,Switzerland Bank #1387,Sole Proprietorship #47456,False
C_001730,CLIENT,80F461EE0,Switzerland Bank #48,Corporation #35443,False
C_001731,CLIENT,80F471D00,Switzerland Bank #44,Partnership #36960,False
C_001732,CLIENT,80F4728D0,Switzerland Bank #82,Corporation #34854,False
C_001733,CLIENT,80F472E20,Switzerland Bank #25,Corporation #34854,False
C_001734,CLIENT,80F4787D0,Switzerland Bank #22,Partnership #36960,False
C_001735,CLIENT,80F4822A0,Switzerland Bank #112,Corporation #34854,False
C_001736,CLIENT,80F4823E0,Switzerland Bank #65,Partnership #37692,False
C_001737,CLIENT,80F484A30,Switzerland Bank #50,Corporation #34854,False
C_001738,CLIENT,80F484D50,Switzerland Bank #18,Partnership #40429,False
C_001739,CLIENT,80F485FF0,Switzerland Bank #53,Partnership #37691,False
C_001740,CLIENT,80F4860E0,Switzerland Bank #31,Corporation #34854,False
C_001741,CLIENT,80F499130,Switzerland Bank #0,Corporation #35118,True
C_001742,CLIENT,80F499820,Switzerland Bank #72,Partnership #37692,False
C_001743,CLIENT,80F49A360,Switzerland Bank #35,Partnership #36960,False
C_001744,CLIENT,80F49AD40,Switzerland Bank #1,Corporation #34854,False
C_001745,CLIENT,80F49CCB0,Switzerland Bank #25,Corporation #34854,False
C_001746,CLIENT,80F4A0B70,Switzerland Bank #193,Partnership #36960,False
C_001747,CLIENT,80F4A10F0,Switzerland Bank #46,Corporation #34854,False
C_001748,CLIENT,80F4A1C20,Switzerland Bank #26,Partnership #36960,False
C_001749,CLIENT,80F4A2460,Switzerland Bank #45,Corporation #34854,False
C_001750,CLIENT,80F4A5B80,Switzerland Bank #42,Partnership #37234,False
C_001751,CLIENT,80F4A6680,Switzerland Bank #29,Corporation #34854,False
C_001752,CLIENT,80F4D47F0,Switzerland Bank #1302,Corporation #34854,False
C_001753,CLIENT,80F500E60,Switzerland Bank #1159,Corporation #35797,False
C_001754,CLIENT,80F509740,Switzerland Bank #25,Corporation #35487,False
C_001755,CLIENT,80F5159E0,Switzerland Bank #21,Partnership #36960,False
C_001756,CLIENT,80F52CD80,Switzerland Bank #53,Partnership #36960,False
C_001757,CLIENT,80F52D870,Switzerland Bank #21,Corporation #34854,False
C_001758,CLIENT,80F52D960,Switzerland Bank #72,Partnership #37692,False
C_001759,CLIENT,80F5319E0,Switzerland Bank #171,Corporation #34854,False
C_001760,CLIENT,80F5322D0,Switzerland Bank #65,Corporation #34854,False
C_001761,CLIENT,80F535040,Switzerland Bank #1150,Sole Proprietorship #37051,False
C_001762,CLIENT,80F5407F0,Switzerland Bank #193,Corporation #34854,False
C_001763,CLIENT,80F542950,Switzerland Bank #65,Sole Proprietorship #21697,True
C_001764,CLIENT,80F56A4D0,Switzerland Bank #47,Sole Proprietorship #37166,False
C_001765,CLIENT,80F56EE40,Switzerland Bank #50,Corporation #34909,False
C_001766,CLIENT,80F574900,Switzerland Bank #24,Corporation #34854,False
C_001767,CLIENT,80F5862B0,Switzerland Bank #5,Corporation #34854,False
C_001768,CLIENT,80F587A20,Switzerland Bank #24,Corporation #34854,False
C_001769,CLIENT,80F588EF0,Switzerland Bank #119,Corporation #34854,False
C_001770,CLIENT,80F5D4A80,Switzerland Bank #45,Sole Proprietorship #615,True
C_001771,CLIENT,80F65C7D0,Switzerland Bank #9,Corporation #34854,False
C_001772,CLIENT,80F6727B0,Switzerland Bank #1490,Corporation #47152,False
C_001773,CLIENT,80F683C70,Switzerland Bank #1144,Corporation #34854,False
C_001774,CLIENT,80F728F60,Switzerland Bank #1214,Corporation #47152,False
C_001775,CLIENT,80F8250B0,Switzerland Bank #1164,Partnership #37691,False
C_001776,CLIENT,80F8487E0,Switzerland Bank #957,Sole Proprietorship #37402,False
C_001777,CLIENT,80F8976E0,Switzerland Bank #1427,Corporation #35797,False
C_001778,CLIENT,80F95BB60,National Bank of Omaha,Corporation #5276,False
C_001779,CLIENT,80FA3DBD0,Switzerland Bank #41,Sole Proprietorship #36703,False
C_001780,CLIENT,80FA40FF0,Switzerland Bank #1,Sole Proprietorship #36884,False
C_001781,CLIENT,80FA415A0,Switzerland Bank #170,Corporation #34854,False
C_001782,CLIENT,80FABEA70,Switzerland Bank #0,Corporation #35141,False
C_001783,CLIENT,80FAD1C80,Switzerland Bank #147,Partnership #36960,False
C_001784,CLIENT,80FAD51A0,Switzerland Bank #47,Sole Proprietorship #42353,False
C_001785,CLIENT,80FAD5550,Switzerland Bank #1,Corporation #34854,False
C_001786,CLIENT,80FAD7710,Switzerland Bank #32,Corporation #43641,False
C_001787,CLIENT,80FAD7B50,Switzerland Bank #34,Partnership #37692,False
C_001788,CLIENT,80FB08D10,Switzerland Bank #119,Corporation #34854,False
C_001789,CLIENT,80FB16BD0,Switzerland Bank #11,Corporation #34854,False
C_001790,CLIENT,80FB5D040,Switzerland Bank #768,Corporation #44866,False
C_001791,CLIENT,80FB84A00,Oak Community Bank,Sole Proprietorship #12808,False
C_001792,CLIENT,80FBCD550,National Bank of Sacramento,Partnership #19618,True
C_001793,CLIENT,80FC1B2A0,Germany Bank #4272,Corporation #26041,False
C_001794,CLIENT,80FCC1740,First Bank of Pittsburgh,Sole Proprietorship #54535,True
C_001795,CLIENT,80FD41750,Israel Bank #1058,Partnership #50498,False
C_001796,CLIENT,80FD99C90,First Bank of Portland,Corporation #46663,False
C_001797,CLIENT,80FDA84F0,Savings Bank of Fort Wayne,Sole Proprietorship #47644,True
C_001798,CLIENT,80FE25690,Plateau Trust Bank,Sole Proprietorship #38839,True
C_001799,CLIENT,80FE90E10,Bank of Denver,Sole Proprietorship #18694,True
C_001800,CLIENT,80FEF3A50,National Bank of the North,Sole Proprietorship #18736,True
C_001801,CLIENT,80FFAE5E0,Israel Bank #211,Corporation #35871,False
C_001802,CLIENT,80FFD2C60,National Bank of Pittsburgh,Partnership #37705,True
C_001803,CLIENT,810183CE0,Savings Bank of Dallas,Partnership #14868,True
C_001804,CLIENT,810186380,Acme Federal Bank,Partnership #19909,True
C_001805,CLIENT,810241490,China Bank #33,Partnership #31457,True
C_001806,CLIENT,81024EED0,Israel Bank #42,Sole Proprietorship #37543,True
C_001807,CLIENT,8102614C0,Bank of Phoenix,Sole Proprietorship #4684,False
C_001808,CLIENT,8103C25F0,France Bank #1273,Sole Proprietorship #27834,True
C_001809,CLIENT,810408DE0,National Bank of Boston,Sole Proprietorship #41767,True
C_001810,CLIENT,81054BAA0,Israel Bank #1111,Corporation #35871,False
C_001811,CLIENT,8105CFDC0,First Bank of the North,Partnership #20197,True
C_001812,CLIENT,810650A20,Israel Bank #1130,Partnership #52799,False
C_001813,CLIENT,8106B1750,China Bank #38,Partnership #31468,True
C_001814,CLIENT,81071A7F0,Greece Bank #2128,Sole Proprietorship #48843,True
C_001815,CLIENT,81074B590,Flagstone Savings Bank,Sole Proprietorship #17682,True
C_001816,CLIENT,810795540,Israel Bank #8,Partnership #37705,False
C_001817,CLIENT,81079E890,Israel Bank #251,Partnership #37705,False
C_001818,CLIENT,81079F150,Israel Bank #19,Partnership #37705,False
C_001819,CLIENT,8107A0740,Israel Bank #36,Corporation #35958,False
C_001820,CLIENT,8107A0960,Israel Bank #24,Partnership #37705,False
C_001821,CLIENT,8107BB990,Israel Bank #24,Partnership #37705,True
C_001822,CLIENT,8107D2090,Israel Bank #11,Corporation #35871,True
C_001823,CLIENT,8107D3A60,Israel Bank #41,Corporation #35851,False
C_001824,CLIENT,8107FC470,Israel Bank #51,Corporation #36097,False
C_001825,CLIENT,810872BA0,Israel Bank #32,Partnership #38049,True
C_001826,CLIENT,8108DB590,Israel Bank #19,Sole Proprietorship #45573,True
C_001827,CLIENT,81097EAF0,Bank of Miami,Partnership #19916,False
C_001828,CLIENT,8109BDC80,National Bank of Tuscon,Corporation #10045,False
C_001829,CLIENT,810A16CE0,Israel Bank #1065,Corporation #35871,False
C_001830,CLIENT,810A97A50,Spain Bank #174,Corporation #23391,True
C_001831,CLIENT,810AD3A90,Savings Bank of Houston,Corporation #47865,True
C_001832,CLIENT,810B68D50,Netherlands Bank #91,Sole Proprietorship #26672,True
C_001833,CLIENT,810CAD000,France Bank #5438,Corporation #44676,False
C_001834,CLIENT,810CB8A70,Spain Bank #5192,Partnership #29301,False
C_001835,CLIENT,810E62EB0,First Bank of Miami,Sole Proprietorship #19471,True
C_001836,CLIENT,810F5ED30,France Bank #8,Partnership #41447,True
C_001837,CLIENT,810FA6A50,Germany Bank #38,Partnership #27615,False
C_001838,CLIENT,810FAAB30,Germany Bank #1251,Corporation #24607,False
C_001839,CLIENT,810FAB1A0,Netherlands Bank #683,Partnership #27246,False
C_001840,CLIENT,810FB24E0,Germany Bank #908,Partnership #45620,False
C_001841,CLIENT,810FB4D10,Italy Bank #194,Corporation #23363,True
C_001842,CLIENT,810FDA680,Spain Bank #23,Corporation #23333,False
C_001843,CLIENT,810FDB280,Italy Bank #98,Corporation #25182,False
C_001844,CLIENT,810FE1170,Germany Bank #2499,Corporation #22054,False
C_001845,CLIENT,810FE11C0,France Bank #290,Corporation #43390,False
C_001846,CLIENT,810FE6340,Savings Bank of Los Angeles,Corporation #49785,False
C_001847,CLIENT,810FF5B00,Italy Bank #587,Partnership #26098,False
C_001848,CLIENT,811006A00,Fieldstone Cooperative Bank,Corporation #10031,True
C_001849,CLIENT,811099C90,Acme Cooperative Bank,Partnership #8766,True
C_001850,CLIENT,81109ED60,Italy Bank #97,Sole Proprietorship #28055,True
C_001851,CLIENT,81121FAB0,National Bank of Laramie,Sole Proprietorship #19667,True
C_001852,CLIENT,811225F60,Savings Bank of Augusta,Sole Proprietorship #6757,False
C_001853,CLIENT,811273830,Israel Bank #35,Sole Proprietorship #2804,True
C_001854,CLIENT,811292ED0,Israel Bank #1108,Corporation #35871,False
C_001855,CLIENT,8112C4010,Savings Bank of Fairfield,Sole Proprietorship #1709,True
C_001856,CLIENT,8113961C0,Israel Bank #981,Corporation #36255,False
C_001857,CLIENT,8113E1930,Bank of Miami,Corporation #16770,False
C_001858,CLIENT,8113EEDB0,Mountain Savings Bank,Sole Proprietorship #12043,True
C_001859,CLIENT,811451920,Lithuania Bank #1764,Corporation #47523,True
C_001860,CLIENT,8114AE0C0,China Bank #26,Partnership #31197,False
C_001861,CLIENT,8114AE1B0,China Bank #512,Sole Proprietorship #30007,False
C_001862,CLIENT,8114AE3E0,China Bank #20,Corporation #29130,False
C_001863,CLIENT,8114AF270,China Bank #550,Sole Proprietorship #29984,False
C_001864,CLIENT,8114AFBE0,China Bank #374,Partnership #31121,False
C_001865,CLIENT,8114AFF00,Savings Bank of Denver,Corporation #42081,False
C_001866,CLIENT,8114BFAA0,China Bank #8,Sole Proprietorship #29495,False
C_001867,CLIENT,8114C0050,China Bank #58,Sole Proprietorship #9683,True
C_001868,CLIENT,8114C2920,China Bank #17,Partnership #31255,False
C_001869,CLIENT,81151ABD0,Israel Bank #541,Sole Proprietorship #38182,False
C_001870,CLIENT,81152ABB0,Israel Bank #34,Corporation #35871,False
C_001871,CLIENT,81152D030,Israel Bank #10,Sole Proprietorship #45573,False
C_001872,CLIENT,811531A80,Israel Bank #9,Corporation #36344,False
C_001873,CLIENT,811533380,Israel Bank #53,Corporation #35871,False
C_001874,CLIENT,811537160,Israel Bank #5,Corporation #35871,False
C_001875,CLIENT,811537810,Israel Bank #102,Partnership #37705,False
C_001876,CLIENT,8115438A0,Israel Bank #197,Corporation #36255,False
C_001877,CLIENT,81157C250,Israel Bank #12,Corporation #35871,False
C_001878,CLIENT,81157C2A0,Israel Bank #96,Partnership #37705,False
C_001879,CLIENT,8115846C0,Israel Bank #66,Partnership #37705,False
C_001880,CLIENT,8115886E0,Israel Bank #9,Partnership #37705,False
C_001881,CLIENT,811596CD0,Israel Bank #39,Corporation #35871,False
C_001882,CLIENT,811596E10,Israel Bank #43,Corporation #35871,False
C_001883,CLIENT,811597180,Israel Bank #43,Sole Proprietorship #38061,False
C_001884,CLIENT,811598D40,Israel Bank #17,Corporation #35871,False
C_001885,CLIENT,8115A1430,Israel Bank #33,Partnership #37705,False
C_001886,CLIENT,8115A2260,Israel Bank #119,Partnership #37705,False
C_001887,CLIENT,8115A28F0,Israel Bank #21,Partnership #37705,False
C_001888,CLIENT,8115A2FD0,Israel Bank #53,Corporation #35871,False
C_001889,CLIENT,8115A3250,Israel Bank #5,Corporation #35871,False
C_001890,CLIENT,811611D00,Italy Bank #49,Partnership #46281,True
C_001891,CLIENT,81172B400,The Pine Thrift,Partnership #12025,True
C_001892,CLIENT,8117D7430,Israel Bank #954,Partnership #52799,False
C_001893,CLIENT,8118E76A0,Dawn Cooperative Bank,Corporation #2738,False
C_001894,CLIENT,8118F49B0,Germany Bank #719,Sole Proprietorship #28248,True
C_001895,CLIENT,8119701D0,France Bank #372,Sole Proprietorship #28040,False
C_001896,CLIENT,811971DC0,Germany Bank #862,Corporation #51553,False
C_001897,CLIENT,811973570,Italy Bank #293,Sole Proprietorship #40068,False
C_001898,CLIENT,811974390,Germany Bank #279,Corporation #24323,False
C_001899,CLIENT,811974F00,Austria Bank #466,Corporation #26872,False
C_001900,CLIENT,811976A40,Austria Bank #182,Sole Proprietorship #39082,False
C_001901,CLIENT,81197F9E0,Germany Bank #4305,Corporation #27786,False
C_001902,CLIENT,81198DE10,Spain Bank #341,Corporation #24868,True
C_001903,CLIENT,8119A3AC0,Italy Bank #13,Corporation #24328,False
C_001904,CLIENT,8119B4410,Germany Bank #48,Corporation #23704,False
C_001905,CLIENT,8119F8CC0,Saudi Arabia Bank #4,Sole Proprietorship #16903,True
C_001906,CLIENT,8119F8CC0,Saudi Arabia Bank #4,Sole Proprietorship #16903,True
C_001907,CLIENT,8119F8CC0,Saudi Arabia Bank #4,Sole Proprietorship #16903,True
C_001908,CLIENT,811A32DC0,Savings Bank of Sacramento,Sole Proprietorship #53363,True
C_001909,CLIENT,811A331E0,Bank of Helena,Sole Proprietorship #48200,False
C_001910,CLIENT,811A4DBD0,Saudi Arabia Bank #4,Partnership #38226,True
C_001911,CLIENT,811A4DBD0,Saudi Arabia Bank #4,Partnership #38226,True
C_001912,CLIENT,811A4DBD0,Saudi Arabia Bank #4,Partnership #38226,True
C_001913,CLIENT,811A4DBD0,Saudi Arabia Bank #4,Partnership #38226,True
C_001914,CLIENT,811A65E30,Saudi Arabia Bank #4,Sole Proprietorship #10602,True
C_001915,CLIENT,811A65E30,Saudi Arabia Bank #4,Sole Proprietorship #10602,True
C_001916,CLIENT,811A65E30,Saudi Arabia Bank #4,Sole Proprietorship #10602,True
C_001917,CLIENT,811A67510,Switzerland Bank #8,Partnership #38226,True
C_001918,CLIENT,811A67510,Switzerland Bank #8,Partnership #38226,True
C_001919,CLIENT,811A67510,Switzerland Bank #8,Partnership #38226,True
C_001920,CLIENT,811A71590,Saudi Arabia Bank #7,Corporation #19043,False
C_001921,CLIENT,811AD68A0,Italy Bank #2133,Partnership #27448,True
C_001922,CLIENT,811AF52C0,Italy Bank #1969,Sole Proprietorship #24623,True
C_001923,CLIENT,811B6E170,Switzerland Bank #8,Partnership #6126,True
C_001924,CLIENT,811B6E170,Switzerland Bank #8,Partnership #6126,True
C_001925,CLIENT,811B6E170,Switzerland Bank #8,Partnership #6126,True
C_001926,CLIENT,811B6E170,Switzerland Bank #8,Partnership #6126,True
C_001927,CLIENT,811B6E2B0,Israel Bank #6,Partnership #38226,True
C_001928,CLIENT,811B82650,Saudi Arabia Bank #5,Partnership #38226,False
C_001929,CLIENT,811B88600,Israel Bank #6,Sole Proprietorship #10402,True
C_001930,CLIENT,811B9B110,Switzerland Bank #8,Sole Proprietorship #10543,True
C_001931,CLIENT,811B9B160,Saudi Arabia Bank #4,Corporation #36539,True
C_001932,CLIENT,811BCF2E0,Switzerland Bank #8,Corporation #36573,True
C_001933,CLIENT,811BD8570,Oasis Community Bank,Partnership #3587,True
C_001934,CLIENT,811C1F440,Saudi Arabia Bank #5,Partnership #38226,False
C_001935,CLIENT,811C33CD0,Israel Bank #6,Corporation #19043,False
C_001936,CLIENT,811C341B0,Saudi Arabia Bank #4,Corporation #36539,False
C_001937,CLIENT,811C34A50,Saudi Arabia Bank #18,Corporation #48544,False
C_001938,CLIENT,811C37FB0,Israel Bank #6,Corporation #36539,False
C_001939,CLIENT,811C383F0,Saudi Arabia Bank #7,Corporation #36746,False
C_001940,CLIENT,811C39690,Saudi Arabia Bank #6,Partnership #38226,False
C_001941,CLIENT,811C42F00,Saudi Arabia Bank #7,Partnership #38226,True
C_001942,CLIENT,811C48E10,Saudi Arabia Bank #4,Corporation #36539,False
C_001943,CLIENT,811C4EDD0,Saudi Arabia Bank #14,Sole Proprietorship #38225,True
C_001944,CLIENT,811C4EDD0,Saudi Arabia Bank #14,Sole Proprietorship #38225,True
C_001945,CLIENT,811C4F910,Saudi Arabia Bank #24,Corporation #36539,False
C_001946,CLIENT,811CA9400,Croatia Bank #34,Partnership #27085,False
C_001947,CLIENT,811CABF30,France Bank #51,Partnership #28092,False
C_001948,CLIENT,811CAF360,France Bank #1466,Corporation #26748,False
C_001949,CLIENT,811CB01D0,France Bank #52,Sole Proprietorship #28320,False
C_001950,CLIENT,811CB0310,Germany Bank #65,Corporation #21152,False
C_001951,CLIENT,811CB3CC0,Croatia Bank #36,Partnership #23465,False
C_001952,CLIENT,811CB62E0,Spain Bank #41,Corporation #24816,False
C_001953,CLIENT,811CB63D0,France Bank #454,Corporation #23170,False
C_001954,CLIENT,811CB6560,Germany Bank #62,Partnership #23882,False
C_001955,CLIENT,811CB9F70,Netherlands Bank #470,Corporation #49453,False
C_001956,CLIENT,811D61880,Saudi Arabia Bank #5,Corporation #36539,False
C_001957,CLIENT,811D6F4E0,Saudi Arabia Bank #7,Partnership #38226,False
C_001958,CLIENT,811D80C30,Saudi Arabia Bank #5,Corporation #14622,True
C_001959,CLIENT,811D80C30,Saudi Arabia Bank #5,Corporation #14622,True
C_001960,CLIENT,811D80C30,Saudi Arabia Bank #5,Corporation #14622,True
C_001961,CLIENT,811DCA9B0,Israel Bank #6,Sole Proprietorship #38255,True
C_001962,CLIENT,811DCA9B0,Israel Bank #6,Sole Proprietorship #38255,True
C_001963,CLIENT,811DD0B10,Saudi Arabia Bank #24,Sole Proprietorship #4233,False
C_001964,CLIENT,811DE1100,Sea Savings Bank,Corporation #14037,False
C_001965,CLIENT,811E03C30,Saudi Arabia Bank #6,Sole Proprietorship #46269,True
C_001966,CLIENT,811E71060,First Bank of Hartford,Sole Proprietorship #20212,True
C_001967,CLIENT,811ED7DF0,Saudi Arabia Bank #18,Partnership #38433,True
C_001968,CLIENT,811EDA7A0,Saudi Arabia Bank #18,Partnership #14481,True
C_001969,CLIENT,811EDA7A0,Saudi Arabia Bank #18,Partnership #14481,True
C_001970,CLIENT,811EDA940,Saudi Arabia Bank #4,Partnership #38226,True
C_001971,CLIENT,811EDAA30,Saudi Arabia Bank #22,Corporation #36539,True
C_001972,CLIENT,811FCA7B0,Saudi Arabia Bank #14,Partnership #11333,True
C_001973,CLIENT,8120573F0,UK Bank #40,Partnership #35411,False
C_001974,CLIENT,81207C3A0,UK Bank #57,Corporation #32977,False
